Sort,ROW_ID,COL_ID,Riv,AreaID,DisName
6538,63,47,0,0,Magic Valley
6539,80,75,0,0,Magic Valley
6540,80,76,0,0,Magic Valley
6541,62,48,0,0,Magic Valley
6542,79,76,0,0,Magic Valley
6543,78,75,0,0,Magic Valley
6544,77,74,0,0,Magic Valley
6545,61,48,0,0,Magic Valley
6546,78,76,0,0,Magic Valley
6547,77,75,0,0,Magic Valley
6548,76,74,0,0,Magic Valley
6549,76,75,0,0,Magic Valley
6550,60,49,0,0,Magic Valley
6551,75,75,0,0,Magic Valley
6552,74,74,0,0,Magic Valley
6553,59,50,0,0,Magic Valley
6554,73,73,0,0,Magic Valley
6555,74,75,0,0,Magic Valley
6556,59,51,0,0,Magic Valley
6557,73,74,0,0,Magic Valley
6558,72,73,0,0,Magic Valley
6559,59,52,0,0,Magic Valley
6560,58,51,0,0,Magic Valley
6561,70,71,0,0,Magic Valley
6562,59,53,0,0,Magic Valley
6563,68,68,0,0,Magic Valley
6564,71,73,0,0,Magic Valley
6565,69,70,0,0,Magic Valley
6566,67,67,0,0,Magic Valley
6567,70,72,0,0,Magic Valley
6568,68,69,0,0,Magic Valley
6569,71,74,0,0,Magic Valley
6570,69,71,0,0,Magic Valley
6571,58,53,0,0,Magic Valley
6572,64,63,0,0,Magic Valley
6573,67,68,0,0,Magic Valley
6574,70,73,0,0,Magic Valley
6575,62,60,0,0,Magic Valley
6576,65,65,0,0,Magic Valley
6577,68,70,0,0,Magic Valley
6578,63,62,0,0,Magic Valley
6579,66,67,0,0,Magic Valley
6580,61,59,0,0,Magic Valley
6581,64,64,0,0,Magic Valley
6582,62,61,0,0,Magic Valley
6583,65,66,0,0,Magic Valley
6584,57,53,0,0,Magic Valley
6585,63,63,0,0,Magic Valley
6586,61,60,0,0,Magic Valley
6587,64,65,0,0,Magic Valley
6588,59,57,0,0,Magic Valley
6589,62,62,0,0,Magic Valley
6590,65,67,0,0,Magic Valley
6591,57,54,0,0,Magic Valley
6592,60,59,0,0,Magic Valley
6593,58,56,0,0,Magic Valley
6594,59,58,0,0,Magic Valley
6595,57,55,0,0,Magic Valley
6596,58,57,0,0,Magic Valley
6597,59,59,0,0,Magic Valley
6598,57,56,0,0,Magic Valley
6599,87,54,0,34,Magic Valley
6600,86,53,0,34,Magic Valley
6601,87,55,0,34,Magic Valley
6602,86,54,0,34,Magic Valley
6603,87,56,0,34,Magic Valley
6604,85,53,0,34,Magic Valley
6605,86,55,0,34,Magic Valley
6606,82,49,0,34,Magic Valley
6607,85,54,0,34,Magic Valley
6608,80,46,0,34,Magic Valley
6609,86,56,0,34,Magic Valley
6610,81,48,0,34,Magic Valley
6611,84,53,0,34,Magic Valley
6612,82,50,0,34,Magic Valley
6613,85,55,0,34,Magic Valley
6614,80,47,0,34,Magic Valley
6615,86,57,0,34,Magic Valley
6616,81,49,0,34,Magic Valley
6617,84,54,0,34,Magic Valley
6618,79,46,0,34,Magic Valley
6619,82,51,0,34,Magic Valley
6620,85,56,0,34,Magic Valley
6621,80,48,0,34,Magic Valley
6622,83,53,0,34,Magic Valley
6623,86,58,0,34,Magic Valley
6624,81,50,0,34,Magic Valley
6625,84,55,0,34,Magic Valley
6626,79,47,0,34,Magic Valley
6627,82,52,0,34,Magic Valley
6628,85,57,0,34,Magic Valley
6629,88,62,0,34,Magic Valley
6630,80,49,0,34,Magic Valley
6631,83,54,0,34,Magic Valley
6632,86,59,0,34,Magic Valley
6633,89,64,0,34,Magic Valley
6634,81,51,0,34,Magic Valley
6635,84,56,0,34,Magic Valley
6636,87,61,0,34,Magic Valley
6637,79,48,0,34,Magic Valley
6638,82,53,0,34,Magic Valley
6639,85,58,0,34,Magic Valley
6640,88,63,0,34,Magic Valley
6641,77,45,0,34,Magic Valley
6642,80,50,0,34,Magic Valley
6643,83,55,0,34,Magic Valley
6644,86,60,0,34,Magic Valley
6645,75,42,0,34,Magic Valley
6646,89,65,0,34,Magic Valley
6647,78,47,0,34,Magic Valley
6648,81,52,0,34,Magic Valley
6649,84,57,0,34,Magic Valley
6650,87,62,0,34,Magic Valley
6651,76,44,0,34,Magic Valley
6652,90,67,0,34,Magic Valley
6653,79,49,0,34,Magic Valley
6654,82,54,0,34,Magic Valley
6655,85,59,0,34,Magic Valley
6656,88,64,0,34,Magic Valley
6657,77,46,0,34,Magic Valley
6658,91,69,0,34,Magic Valley
6659,80,51,0,34,Magic Valley
6660,83,56,0,34,Magic Valley
6661,86,61,0,34,Magic Valley
6662,75,43,0,34,Magic Valley
6663,89,66,0,34,Magic Valley
6664,78,48,0,34,Magic Valley
6665,81,53,0,34,Magic Valley
6666,84,58,0,34,Magic Valley
6667,87,63,0,34,Magic Valley
6668,76,45,0,34,Magic Valley
6669,90,68,0,34,Magic Valley
6670,79,50,0,34,Magic Valley
6671,82,55,0,34,Magic Valley
6672,85,60,0,34,Magic Valley
6673,88,65,0,34,Magic Valley
6674,77,47,0,34,Magic Valley
6675,91,70,0,34,Magic Valley
6676,80,52,0,34,Magic Valley
6677,83,57,0,34,Magic Valley
6678,86,62,0,34,Magic Valley
6679,75,44,0,34,Magic Valley
6680,89,67,0,34,Magic Valley
6681,78,49,0,34,Magic Valley
6682,81,54,0,34,Magic Valley
6683,84,59,0,34,Magic Valley
6684,87,64,0,34,Magic Valley
6685,76,46,0,34,Magic Valley
6686,90,69,0,34,Magic Valley
6687,79,51,0,34,Magic Valley
6688,82,56,0,34,Magic Valley
6689,85,61,0,34,Magic Valley
6690,74,43,0,34,Magic Valley
6691,88,66,0,34,Magic Valley
6692,77,48,0,34,Magic Valley
6693,91,71,0,34,Magic Valley
6694,80,53,0,34,Magic Valley
6695,83,58,0,34,Magic Valley
6696,86,63,0,34,Magic Valley
6697,75,45,0,34,Magic Valley
6698,89,68,0,34,Magic Valley
6699,78,50,0,34,Magic Valley
6700,81,55,0,34,Magic Valley
6701,84,60,0,34,Magic Valley
6702,87,65,0,34,Magic Valley
6703,76,47,0,34,Magic Valley
6704,90,70,0,34,Magic Valley
6705,79,52,0,34,Magic Valley
6706,82,57,0,34,Magic Valley
6707,85,62,0,34,Magic Valley
6708,74,44,0,34,Magic Valley
6709,88,67,0,34,Magic Valley
6710,77,49,0,34,Magic Valley
6711,80,54,0,34,Magic Valley
6712,83,59,0,34,Magic Valley
6713,86,64,0,34,Magic Valley
6714,75,46,0,34,Magic Valley
6715,89,69,0,34,Magic Valley
6716,78,51,0,34,Magic Valley
6717,81,56,0,34,Magic Valley
6718,84,61,0,34,Magic Valley
6719,73,43,0,34,Magic Valley
6720,87,66,0,34,Magic Valley
6721,76,48,0,34,Magic Valley
6722,90,71,0,34,Magic Valley
6723,79,53,0,34,Magic Valley
6724,82,58,0,34,Magic Valley
6725,85,63,0,34,Magic Valley
6726,74,45,0,34,Magic Valley
6727,88,68,0,34,Magic Valley
6728,77,50,0,34,Magic Valley
6729,80,55,0,34,Magic Valley
6730,83,60,0,34,Magic Valley
6731,86,65,0,34,Magic Valley
6732,75,47,0,34,Magic Valley
6733,89,70,0,34,Magic Valley
6734,78,52,0,34,Magic Valley
6735,81,57,0,34,Magic Valley
6736,84,62,0,34,Magic Valley
6737,73,44,0,34,Magic Valley
6738,87,67,0,34,Magic Valley
6739,76,49,0,34,Magic Valley
6740,90,72,0,34,Magic Valley
6741,79,54,0,34,Magic Valley
6742,82,59,0,34,Magic Valley
6743,85,64,0,34,Magic Valley
6744,74,46,0,34,Magic Valley
6745,88,69,0,34,Magic Valley
6746,77,51,0,34,Magic Valley
6747,80,56,0,34,Magic Valley
6748,83,61,0,34,Magic Valley
6749,72,43,0,34,Magic Valley
6750,86,66,0,34,Magic Valley
6751,75,48,0,34,Magic Valley
6752,89,71,0,34,Magic Valley
6753,78,53,0,34,Magic Valley
6754,81,58,0,34,Magic Valley
6755,84,63,0,34,Magic Valley
6756,73,45,0,34,Magic Valley
6757,87,68,0,34,Magic Valley
6758,76,50,0,34,Magic Valley
6759,79,55,0,34,Magic Valley
6760,82,60,0,34,Magic Valley
6761,85,65,0,34,Magic Valley
6762,74,47,0,34,Magic Valley
6763,88,70,0,34,Magic Valley
6764,77,52,0,34,Magic Valley
6765,80,57,0,34,Magic Valley
6766,83,62,0,34,Magic Valley
6767,72,44,0,34,Magic Valley
6768,86,67,0,34,Magic Valley
6769,75,49,0,34,Magic Valley
6770,89,72,0,34,Magic Valley
6771,78,54,0,34,Magic Valley
6772,81,59,0,34,Magic Valley
6773,84,64,0,34,Magic Valley
6774,73,46,0,34,Magic Valley
6775,87,69,0,34,Magic Valley
6776,76,51,0,34,Magic Valley
6777,79,56,0,34,Magic Valley
6778,82,61,0,34,Magic Valley
6779,71,43,0,34,Magic Valley
6780,85,66,0,34,Magic Valley
6781,74,48,0,34,Magic Valley
6782,88,71,0,34,Magic Valley
6783,77,53,0,34,Magic Valley
6784,80,58,0,34,Magic Valley
6785,83,63,0,34,Magic Valley
6786,72,45,0,34,Magic Valley
6787,86,68,0,34,Magic Valley
6788,75,50,0,34,Magic Valley
6789,78,55,0,34,Magic Valley
6790,81,60,0,34,Magic Valley
6791,84,65,0,34,Magic Valley
6792,73,47,0,34,Magic Valley
6793,87,70,0,34,Magic Valley
6794,76,52,0,34,Magic Valley
6795,79,57,0,34,Magic Valley
6796,82,62,0,34,Magic Valley
6797,71,44,0,34,Magic Valley
6798,85,67,0,34,Magic Valley
6799,74,49,0,34,Magic Valley
6800,88,72,0,34,Magic Valley
6801,77,54,0,34,Magic Valley
6802,80,59,0,34,Magic Valley
6803,83,64,0,34,Magic Valley
6804,72,46,0,34,Magic Valley
6805,86,69,0,34,Magic Valley
6806,75,51,0,34,Magic Valley
6807,78,56,0,34,Magic Valley
6808,81,61,0,34,Magic Valley
6809,84,66,0,34,Magic Valley
6810,73,48,0,34,Magic Valley
6811,87,71,0,34,Magic Valley
6812,76,53,0,34,Magic Valley
6813,79,58,0,34,Magic Valley
6814,82,63,0,34,Magic Valley
6815,71,45,0,34,Magic Valley
6816,85,68,0,34,Magic Valley
6817,74,50,0,34,Magic Valley
6818,88,73,0,34,Magic Valley
6819,77,55,0,34,Magic Valley
6820,80,60,0,34,Magic Valley
6821,83,65,0,34,Magic Valley
6822,72,47,0,34,Magic Valley
6823,86,70,0,34,Magic Valley
6824,75,52,0,34,Magic Valley
6825,78,57,0,34,Magic Valley
6826,81,62,0,34,Magic Valley
6827,70,44,0,34,Magic Valley
6828,84,67,0,34,Magic Valley
6829,73,49,0,34,Magic Valley
6830,87,72,0,34,Magic Valley
6831,76,54,0,34,Magic Valley
6832,79,59,0,34,Magic Valley
6833,82,64,0,34,Magic Valley
6834,71,46,0,34,Magic Valley
6835,85,69,0,34,Magic Valley
6836,74,51,0,34,Magic Valley
6837,77,56,0,34,Magic Valley
6838,80,61,0,34,Magic Valley
6839,83,66,0,34,Magic Valley
6840,72,48,0,34,Magic Valley
6841,86,71,0,34,Magic Valley
6842,75,53,0,34,Magic Valley
6843,78,58,0,34,Magic Valley
6844,81,63,0,34,Magic Valley
6845,70,45,0,34,Magic Valley
6846,84,68,0,34,Magic Valley
6847,73,50,0,34,Magic Valley
6848,87,73,0,34,Magic Valley
6849,76,55,0,34,Magic Valley
6850,79,60,0,34,Magic Valley
6851,82,65,0,34,Magic Valley
6852,71,47,0,34,Magic Valley
6853,85,70,0,34,Magic Valley
6854,74,52,0,34,Magic Valley
6855,77,57,0,34,Magic Valley
6856,80,62,0,34,Magic Valley
6857,69,44,0,34,Magic Valley
6858,83,67,0,34,Magic Valley
6859,72,49,0,34,Magic Valley
6860,86,72,0,34,Magic Valley
6861,75,54,0,34,Magic Valley
6862,78,59,0,34,Magic Valley
6863,81,64,0,34,Magic Valley
6864,70,46,0,34,Magic Valley
6865,84,69,0,34,Magic Valley
6866,73,51,0,34,Magic Valley
6867,76,56,0,34,Magic Valley
6868,79,61,0,34,Magic Valley
6869,82,66,0,34,Magic Valley
6870,71,48,0,34,Magic Valley
6871,85,71,0,34,Magic Valley
6872,74,53,0,34,Magic Valley
6873,77,58,0,34,Magic Valley
6874,80,63,0,34,Magic Valley
6875,69,45,0,34,Magic Valley
6876,83,68,0,34,Magic Valley
6877,72,50,0,34,Magic Valley
6878,86,73,0,34,Magic Valley
6879,75,55,0,34,Magic Valley
6880,78,60,0,34,Magic Valley
6881,81,65,0,34,Magic Valley
6882,70,47,0,34,Magic Valley
6883,84,70,0,34,Magic Valley
6884,73,52,0,34,Magic Valley
6885,76,57,0,34,Magic Valley
6886,79,62,0,34,Magic Valley
6887,82,67,0,34,Magic Valley
6888,71,49,0,34,Magic Valley
6889,85,72,0,34,Magic Valley
6890,74,54,0,34,Magic Valley
6891,77,59,0,34,Magic Valley
6892,80,64,0,34,Magic Valley
6893,69,46,0,34,Magic Valley
6894,83,69,0,34,Magic Valley
6895,72,51,0,34,Magic Valley
6896,86,74,0,34,Magic Valley
6897,75,56,0,34,Magic Valley
6898,78,61,0,34,Magic Valley
6899,81,66,0,34,Magic Valley
6900,70,48,0,34,Magic Valley
6901,84,71,0,34,Magic Valley
6902,73,53,0,34,Magic Valley
6903,76,58,0,34,Magic Valley
6904,79,63,0,34,Magic Valley
6905,68,45,0,34,Magic Valley
6906,82,68,0,34,Magic Valley
6907,71,50,0,34,Magic Valley
6908,85,73,0,34,Magic Valley
6909,74,55,0,34,Magic Valley
6910,77,60,0,34,Magic Valley
6911,80,65,0,34,Magic Valley
6912,69,47,0,34,Magic Valley
6913,83,70,0,34,Magic Valley
6914,72,52,0,34,Magic Valley
6915,75,57,0,34,Magic Valley
6916,78,62,0,34,Magic Valley
6917,81,67,0,34,Magic Valley
6918,70,49,0,34,Magic Valley
6919,84,72,0,34,Magic Valley
6920,73,54,0,34,Magic Valley
6921,76,59,0,34,Magic Valley
6922,79,64,0,34,Magic Valley
6923,68,46,0,34,Magic Valley
6924,82,69,0,34,Magic Valley
6925,71,51,0,34,Magic Valley
6926,85,74,0,34,Magic Valley
6927,74,56,0,34,Magic Valley
6928,77,61,0,34,Magic Valley
6929,80,66,0,34,Magic Valley
6930,69,48,0,34,Magic Valley
6931,83,71,0,34,Magic Valley
6932,72,53,0,34,Magic Valley
6933,75,58,0,34,Magic Valley
6934,78,63,0,34,Magic Valley
6935,81,68,0,34,Magic Valley
6936,70,50,0,34,Magic Valley
6937,84,73,0,34,Magic Valley
6938,73,55,0,34,Magic Valley
6939,76,60,0,34,Magic Valley
6940,79,65,0,34,Magic Valley
6941,68,47,0,34,Magic Valley
6942,82,70,0,34,Magic Valley
6943,71,52,0,34,Magic Valley
6944,85,75,0,34,Magic Valley
6945,74,57,0,34,Magic Valley
6946,77,62,0,34,Magic Valley
6947,80,67,0,34,Magic Valley
6948,69,49,0,34,Magic Valley
6949,83,72,0,34,Magic Valley
6950,72,54,0,34,Magic Valley
6951,75,59,0,34,Magic Valley
6952,78,64,0,34,Magic Valley
6953,67,46,0,34,Magic Valley
6954,81,69,0,34,Magic Valley
6955,70,51,0,34,Magic Valley
6956,84,74,0,34,Magic Valley
6957,73,56,0,34,Magic Valley
6958,76,61,0,34,Magic Valley
6959,79,66,0,34,Magic Valley
6960,68,48,0,34,Magic Valley
6961,82,71,0,34,Magic Valley
6962,71,53,0,34,Magic Valley
6963,74,58,0,34,Magic Valley
6964,77,63,0,34,Magic Valley
6965,80,68,0,34,Magic Valley
6966,69,50,0,34,Magic Valley
6967,83,73,0,34,Magic Valley
6968,72,55,0,34,Magic Valley
6969,75,60,0,34,Magic Valley
6970,78,65,0,34,Magic Valley
6971,67,47,0,34,Magic Valley
6972,81,70,0,34,Magic Valley
6973,70,52,0,34,Magic Valley
6974,84,75,0,34,Magic Valley
6975,73,57,0,34,Magic Valley
6976,76,62,0,34,Magic Valley
6977,79,67,0,34,Magic Valley
6978,68,49,0,34,Magic Valley
6979,82,72,0,34,Magic Valley
6980,71,54,0,34,Magic Valley
6981,74,59,0,34,Magic Valley
6982,77,64,0,34,Magic Valley
6983,66,46,0,34,Magic Valley
6984,80,69,0,34,Magic Valley
6985,69,51,0,34,Magic Valley
6986,83,74,0,34,Magic Valley
6987,72,56,0,34,Magic Valley
6988,75,61,0,34,Magic Valley
6989,78,66,0,34,Magic Valley
6990,67,48,0,34,Magic Valley
6991,81,71,0,34,Magic Valley
6992,70,53,0,34,Magic Valley
6993,73,58,0,34,Magic Valley
6994,76,63,0,34,Magic Valley
6995,79,68,0,34,Magic Valley
6996,68,50,0,34,Magic Valley
6997,82,73,0,34,Magic Valley
6998,71,55,0,34,Magic Valley
6999,74,60,0,34,Magic Valley
7000,77,65,0,34,Magic Valley
7001,66,47,0,34,Magic Valley
7002,80,70,0,34,Magic Valley
7003,69,52,0,34,Magic Valley
7004,83,75,0,34,Magic Valley
7005,72,57,0,34,Magic Valley
7006,75,62,0,34,Magic Valley
7007,78,67,0,34,Magic Valley
7008,67,49,0,34,Magic Valley
7009,81,72,0,34,Magic Valley
7010,70,54,0,34,Magic Valley
7011,73,59,0,34,Magic Valley
7012,76,64,0,34,Magic Valley
7013,79,69,0,34,Magic Valley
7014,68,51,0,34,Magic Valley
7015,82,74,0,34,Magic Valley
7016,71,56,0,34,Magic Valley
7017,74,61,0,34,Magic Valley
7018,77,66,0,34,Magic Valley
7019,66,48,0,34,Magic Valley
7020,80,71,0,34,Magic Valley
7021,69,53,0,34,Magic Valley
7022,83,76,0,34,Magic Valley
7023,72,58,0,34,Magic Valley
7024,75,63,0,34,Magic Valley
7025,78,68,0,34,Magic Valley
7026,67,50,0,34,Magic Valley
7027,81,73,0,34,Magic Valley
7028,70,55,0,34,Magic Valley
7029,84,78,0,34,Magic Valley
7030,73,60,0,34,Magic Valley
7031,76,65,0,34,Magic Valley
7032,65,47,0,34,Magic Valley
7033,79,70,0,34,Magic Valley
7034,68,52,0,34,Magic Valley
7035,82,75,0,34,Magic Valley
7036,71,57,0,34,Magic Valley
7037,74,62,0,34,Magic Valley
7038,77,67,0,34,Magic Valley
7039,66,49,0,34,Magic Valley
7040,80,72,0,34,Magic Valley
7041,69,54,0,34,Magic Valley
7042,72,59,0,34,Magic Valley
7043,75,64,0,34,Magic Valley
7044,78,69,0,34,Magic Valley
7045,67,51,0,34,Magic Valley
7046,81,74,0,34,Magic Valley
7047,70,56,0,34,Magic Valley
7048,73,61,0,34,Magic Valley
7049,76,66,0,34,Magic Valley
7050,65,48,0,34,Magic Valley
7051,79,71,0,34,Magic Valley
7052,68,53,0,34,Magic Valley
7053,71,58,0,34,Magic Valley
7054,74,63,0,34,Magic Valley
7055,77,68,0,34,Magic Valley
7056,66,50,0,34,Magic Valley
7057,80,73,0,34,Magic Valley
7058,69,55,0,34,Magic Valley
7059,72,60,0,34,Magic Valley
7060,75,65,0,34,Magic Valley
7061,64,47,0,34,Magic Valley
7062,78,70,0,34,Magic Valley
7063,67,52,0,34,Magic Valley
7064,70,57,0,34,Magic Valley
7065,73,62,0,34,Magic Valley
7066,76,67,0,34,Magic Valley
7067,65,49,0,34,Magic Valley
7068,79,72,0,34,Magic Valley
7069,68,54,0,34,Magic Valley
7070,71,59,0,34,Magic Valley
7071,74,64,0,34,Magic Valley
7072,77,69,0,34,Magic Valley
7073,66,51,0,34,Magic Valley
7074,80,74,0,34,Magic Valley
7075,69,56,0,34,Magic Valley
7076,72,61,0,34,Magic Valley
7077,75,66,0,34,Magic Valley
7078,64,48,0,34,Magic Valley
7079,78,71,0,34,Magic Valley
7080,67,53,0,34,Magic Valley
7081,70,58,0,34,Magic Valley
7082,73,63,0,34,Magic Valley
7083,76,68,0,34,Magic Valley
7084,65,50,0,34,Magic Valley
7085,79,73,0,34,Magic Valley
7086,68,55,0,34,Magic Valley
7087,71,60,0,34,Magic Valley
7088,74,65,0,34,Magic Valley
7089,77,70,0,34,Magic Valley
7090,66,52,0,34,Magic Valley
7091,69,57,0,34,Magic Valley
7092,72,62,0,34,Magic Valley
7093,75,67,0,34,Magic Valley
7094,64,49,0,34,Magic Valley
7095,78,72,0,34,Magic Valley
7096,67,54,0,34,Magic Valley
7097,70,59,0,34,Magic Valley
7098,73,64,0,34,Magic Valley
7099,76,69,0,34,Magic Valley
7100,65,51,0,34,Magic Valley
7101,79,74,0,34,Magic Valley
7102,68,56,0,34,Magic Valley
7103,71,61,0,34,Magic Valley
7104,74,66,0,34,Magic Valley
7105,63,48,0,34,Magic Valley
7106,77,71,0,34,Magic Valley
7107,66,53,0,34,Magic Valley
7108,69,58,0,34,Magic Valley
7109,72,63,0,34,Magic Valley
7110,75,68,0,34,Magic Valley
7111,64,50,0,34,Magic Valley
7112,78,73,0,34,Magic Valley
7113,67,55,0,34,Magic Valley
7114,70,60,0,34,Magic Valley
7115,73,65,0,34,Magic Valley
7116,76,70,0,34,Magic Valley
7117,65,52,0,34,Magic Valley
7118,79,75,0,34,Magic Valley
7119,68,57,0,34,Magic Valley
7120,71,62,0,34,Magic Valley
7121,74,67,0,34,Magic Valley
7122,63,49,0,34,Magic Valley
7123,77,72,0,34,Magic Valley
7124,66,54,0,34,Magic Valley
7125,69,59,0,34,Magic Valley
7126,72,64,0,34,Magic Valley
7127,75,69,0,34,Magic Valley
7128,64,51,0,34,Magic Valley
7129,78,74,0,34,Magic Valley
7130,67,56,0,34,Magic Valley
7131,70,61,0,34,Magic Valley
7132,73,66,0,34,Magic Valley
7133,76,71,0,34,Magic Valley
7134,65,53,0,34,Magic Valley
7135,68,58,0,34,Magic Valley
7136,71,63,0,34,Magic Valley
7137,74,68,0,34,Magic Valley
7138,63,50,0,34,Magic Valley
7139,77,73,0,34,Magic Valley
7140,66,55,0,34,Magic Valley
7141,69,60,0,34,Magic Valley
7142,72,65,0,34,Magic Valley
7143,75,70,0,34,Magic Valley
7144,64,52,0,34,Magic Valley
7145,67,57,0,34,Magic Valley
7146,70,62,0,34,Magic Valley
7147,73,67,0,34,Magic Valley
7148,62,49,0,34,Magic Valley
7149,76,72,0,34,Magic Valley
7150,65,54,0,34,Magic Valley
7151,68,59,0,34,Magic Valley
7152,71,64,0,34,Magic Valley
7153,74,69,0,34,Magic Valley
7154,63,51,0,34,Magic Valley
7155,66,56,0,34,Magic Valley
7156,69,61,0,34,Magic Valley
7157,72,66,0,34,Magic Valley
7158,75,71,0,34,Magic Valley
7159,64,53,0,34,Magic Valley
7160,67,58,0,34,Magic Valley
7161,70,63,0,34,Magic Valley
7162,73,68,0,34,Magic Valley
7163,62,50,0,34,Magic Valley
7164,76,73,0,34,Magic Valley
7165,65,55,0,34,Magic Valley
7166,68,60,0,34,Magic Valley
7167,71,65,0,34,Magic Valley
7168,74,70,0,34,Magic Valley
7169,63,52,0,34,Magic Valley
7170,66,57,0,34,Magic Valley
7171,69,62,0,34,Magic Valley
7172,72,67,0,34,Magic Valley
7173,61,49,0,34,Magic Valley
7174,75,72,0,34,Magic Valley
7175,64,54,0,34,Magic Valley
7176,67,59,0,34,Magic Valley
7177,70,64,0,34,Magic Valley
7178,73,69,0,34,Magic Valley
7179,62,51,0,34,Magic Valley
7180,65,56,0,34,Magic Valley
7181,68,61,0,34,Magic Valley
7182,71,66,0,34,Magic Valley
7183,74,71,0,34,Magic Valley
7184,63,53,0,34,Magic Valley
7185,66,58,0,34,Magic Valley
7186,69,63,0,34,Magic Valley
7187,72,68,0,34,Magic Valley
7188,61,50,0,34,Magic Valley
7189,75,73,0,34,Magic Valley
7190,64,55,0,34,Magic Valley
7191,67,60,0,34,Magic Valley
7192,70,65,0,34,Magic Valley
7193,73,70,0,34,Magic Valley
7194,62,52,0,34,Magic Valley
7195,65,57,0,34,Magic Valley
7196,68,62,0,34,Magic Valley
7197,71,67,0,34,Magic Valley
7198,74,72,0,34,Magic Valley
7199,63,54,0,34,Magic Valley
7200,66,59,0,34,Magic Valley
7201,69,64,0,34,Magic Valley
7202,72,69,0,34,Magic Valley
7203,61,51,0,34,Magic Valley
7204,75,74,0,34,Magic Valley
7205,64,56,0,34,Magic Valley
7206,67,61,0,34,Magic Valley
7207,70,66,0,34,Magic Valley
7208,73,71,0,34,Magic Valley
7209,62,53,0,34,Magic Valley
7210,65,58,0,34,Magic Valley
7211,68,63,0,34,Magic Valley
7212,71,68,0,34,Magic Valley
7213,60,50,0,34,Magic Valley
7214,74,73,0,34,Magic Valley
7215,63,55,0,34,Magic Valley
7216,66,60,0,34,Magic Valley
7217,69,65,0,34,Magic Valley
7218,72,70,0,34,Magic Valley
7219,61,52,0,34,Magic Valley
7220,64,57,0,34,Magic Valley
7221,67,62,0,34,Magic Valley
7222,70,67,0,34,Magic Valley
7223,73,72,0,34,Magic Valley
7224,62,54,0,34,Magic Valley
7225,65,59,0,34,Magic Valley
7226,68,64,0,34,Magic Valley
7227,71,69,0,34,Magic Valley
7228,60,51,0,34,Magic Valley
7229,63,56,0,34,Magic Valley
7230,66,61,0,34,Magic Valley
7231,69,66,0,34,Magic Valley
7232,72,71,0,34,Magic Valley
7233,61,53,0,34,Magic Valley
7234,64,58,0,34,Magic Valley
7235,67,63,0,34,Magic Valley
7236,70,68,0,34,Magic Valley
7237,62,55,0,34,Magic Valley
7238,65,60,0,34,Magic Valley
7239,68,65,0,34,Magic Valley
7240,71,70,0,34,Magic Valley
7241,60,52,0,34,Magic Valley
7242,63,57,0,34,Magic Valley
7243,66,62,0,34,Magic Valley
7244,69,67,0,34,Magic Valley
7245,72,72,0,34,Magic Valley
7246,61,54,0,34,Magic Valley
7247,64,59,0,34,Magic Valley
7248,67,64,0,34,Magic Valley
7249,70,69,0,34,Magic Valley
7250,62,56,0,34,Magic Valley
7251,65,61,0,34,Magic Valley
7252,68,66,0,34,Magic Valley
7253,71,71,0,34,Magic Valley
7254,60,53,0,34,Magic Valley
7255,63,58,0,34,Magic Valley
7256,66,63,0,34,Magic Valley
7257,69,68,0,34,Magic Valley
7258,61,55,0,34,Magic Valley
7259,64,60,0,34,Magic Valley
7260,67,65,0,34,Magic Valley
7261,70,70,0,34,Magic Valley
7262,62,57,0,34,Magic Valley
7263,65,62,0,34,Magic Valley
7264,68,67,0,34,Magic Valley
7265,71,72,0,34,Magic Valley
7266,60,54,0,34,Magic Valley
7267,63,59,0,34,Magic Valley
7268,66,64,0,34,Magic Valley
7269,69,69,0,34,Magic Valley
7270,61,56,0,34,Magic Valley
7271,64,61,0,34,Magic Valley
7272,67,66,0,34,Magic Valley
7273,62,58,0,34,Magic Valley
7274,65,63,0,34,Magic Valley
7275,60,55,0,34,Magic Valley
7276,63,60,0,34,Magic Valley
7277,66,65,0,34,Magic Valley
7278,61,57,0,34,Magic Valley
7279,64,62,0,34,Magic Valley
7280,59,54,0,34,Magic Valley
7281,62,59,0,34,Magic Valley
7282,65,64,0,34,Magic Valley
7283,60,56,0,34,Magic Valley
7284,63,61,0,34,Magic Valley
7285,66,66,0,34,Magic Valley
7286,61,58,0,34,Magic Valley
7287,59,55,0,34,Magic Valley
7288,60,57,0,34,Magic Valley
7289,58,54,0,34,Magic Valley
7290,59,56,0,34,Magic Valley
7291,60,58,0,34,Magic Valley
7292,58,55,0,34,Magic Valley
7293,78,34,0,0,North Snake
7294,78,35,0,0,North Snake
7295,77,34,0,0,North Snake
7296,78,36,0,0,North Snake
7297,78,37,0,0,North Snake
7298,79,39,0,0,North Snake
7299,80,41,0,0,North Snake
7300,78,38,0,0,North Snake
7301,81,43,0,0,North Snake
7302,79,40,0,0,North Snake
7303,80,42,0,0,North Snake
7304,78,39,0,0,North Snake
7305,81,44,0,0,North Snake
7306,79,41,0,0,North Snake
7307,74,33,0,0,North Snake
7308,80,43,0,0,North Snake
7309,79,42,0,0,North Snake
7310,80,44,0,0,North Snake
7311,73,33,0,0,North Snake
7312,72,32,0,0,North Snake
7313,70,30,1,0,North Snake
7314,79,45,0,0,North Snake
7315,71,32,0,0,North Snake
